epoch,train_loss,val_loss,lr,epoch_time_sec,best_epoch,best_val_loss
1,0.009733792796854827,0.009247994298736255,0.001,69.37045931816101,1,0.009247994298736255
2,0.007848140066412181,0.007224357717980941,0.001,2.067833423614502,2,0.007224357717980941
3,0.007175173677524701,0.007187406004716953,0.001,2.0289695262908936,3,0.007187406004716953
4,0.007161093506848548,0.00719736876587073,0.001,2.0136983394622803,3,0.007187406004716953
5,0.007131383408614308,0.0070089497913916905,0.001,2.1072964668273926,5,0.0070089497913916905
6,0.007025378297013424,0.006993850010136763,0.001,2.020817995071411,6,0.006993850010136763
7,0.006698341991164182,0.006536589966466029,0.001,2.0124218463897705,7,0.006536589966466029
8,0.0063871720888319106,0.006317413753519455,0.001,2.013786554336548,8,0.006317413753519455
9,0.006148056764351695,0.0060243242730697,0.001,2.0224387645721436,9,0.0060243242730697
10,0.005794917426776357,0.0055910416257878145,0.001,2.016763210296631,10,0.0055910416257878145
11,0.005296319183942519,0.005104266107082367,0.001,2.1125833988189697,11,0.005104266107082367
12,0.004812807621243423,0.004640864891310533,0.001,2.016375780105591,12,0.004640864891310533
13,0.004554697309834805,0.004466722439974547,0.001,2.015890598297119,13,0.004466722439974547
14,0.004317544537423555,0.004266225391378006,0.001,2.0979952812194824,14,0.004266225391378006
15,0.004113431247286602,0.004075663009037574,0.001,2.0151774883270264,15,0.004075663009037574
16,0.003977295091257036,0.00391261496891578,0.001,2.0177295207977295,16,0.00391261496891578
17,0.003864855879603,0.0038995039649307728,0.001,2.0183792114257812,17,0.0038995039649307728
18,0.003792777849706999,0.0037713422595212855,0.001,2.0133132934570312,18,0.0037713422595212855
19,0.0036842552558041678,0.0036669733623663583,0.001,2.016019582748413,19,0.0036669733623663583
20,0.003645175190802426,0.003647978293399016,0.001,2.0090432167053223,20,0.003647978293399016
21,0.0035587227903306484,0.0035997971426695585,0.001,2.111891269683838,21,0.0035997971426695585
22,0.003460557661161157,0.0034380801022052764,0.001,2.0187292098999023,22,0.0034380801022052764
23,0.003363586864189098,0.003363175100336472,0.001,2.0160200595855713,23,0.003363175100336472
24,0.00325243059130401,0.0033046776118377847,0.001,2.0071420669555664,24,0.0033046776118377847
25,0.0031694167453558326,0.0030869574596484504,0.001,2.0934879779815674,25,0.0030869574596484504
26,0.0030518863027672854,0.003144374800225099,0.001,2.008042335510254,25,0.0030869574596484504
27,0.0029998441359642223,0.0029699280547599,0.001,2.0145981311798096,27,0.0029699280547599
28,0.0028821034640734216,0.0029271606200685103,0.001,2.0145316123962402,28,0.0029271606200685103
29,0.002859086274244201,0.0029051610579093295,0.001,2.009492874145508,29,0.0029051610579093295
30,0.002812021250715299,0.0028382296363512675,0.001,2.0112485885620117,30,0.0028382296363512675
31,0.0027737643084697777,0.00277131418697536,0.001,2.015486001968384,31,0.00277131418697536
32,0.002722153838058299,0.0028535887598991395,0.001,2.013786792755127,31,0.00277131418697536
33,0.002733143414770591,0.0027441073209047316,0.001,2.129493236541748,33,0.0027441073209047316
34,0.002674544081117679,0.002701840285832683,0.001,2.0153496265411377,34,0.002701840285832683
35,0.0026431302107880897,0.002649438272540768,0.001,2.0253992080688477,35,0.002649438272540768
36,0.0026013892778605635,0.0026567759613196056,0.001,2.00999116897583,35,0.002649438272540768
37,0.0025706427478827433,0.0026419800240546467,0.001,2.1490094661712646,37,0.0026419800240546467
38,0.0025653586390110925,0.002640538786848386,0.001,2.0132925510406494,38,0.002640538786848386
39,0.002539241313676342,0.002599159659196933,0.001,2.0217044353485107,39,0.002599159659196933
40,0.0024939833693928665,0.0025701495818793775,0.001,2.014786720275879,40,0.0025701495818793775
41,0.0024731349725007927,0.002552725188434124,0.001,2.017300844192505,41,0.002552725188434124
42,0.002462298303605199,0.0025744671002030373,0.001,2.0201334953308105,41,0.002552725188434124
43,0.0024608498054796476,0.0025251642800867558,0.001,2.0160751342773438,43,0.0025251642800867558
44,0.0024444422003531887,0.002489192954575022,0.001,2.0254335403442383,44,0.002489192954575022
45,0.0024128048454986634,0.0024954288266599177,0.001,2.025350332260132,44,0.002489192954575022
46,0.002398759569105927,0.0025409850912789505,0.001,2.0336527824401855,44,0.002489192954575022
47,0.0024127761608923573,0.0024540711815158526,0.001,2.0307514667510986,47,0.0024540711815158526
48,0.002355076181715215,0.002437678227821986,0.001,2.1128432750701904,48,0.002437678227821986
49,0.0023582580201379397,0.002486443861077229,0.001,2.0311145782470703,48,0.002437678227821986
50,0.0023954856155280263,0.002418240423624714,0.001,2.039310932159424,50,0.002418240423624714
51,0.0023160350948850782,0.0024301776972909766,0.001,1.987441062927246,50,0.002418240423624714
52,0.002312903593673559,0.002389702759683132,0.001,1.9284491539001465,52,0.002389702759683132
53,0.0022851205605064154,0.002406827360391617,0.001,2.08718204498291,52,0.002389702759683132
54,0.002292170893617614,0.0023671652190387247,0.001,1.9294757843017578,54,0.0023671652190387247
55,0.0022699599621244745,0.002385622061168154,0.001,1.928565263748169,54,0.0023671652190387247
56,0.0022651104851809027,0.002351248621319731,0.001,1.9354147911071777,56,0.002351248621319731
57,0.002239210870364614,0.002383251783127586,0.001,1.9287834167480469,56,0.002351248621319731
