[2026-04-30 19:46:19] epoch   56/300 | train=0.000839 | val=0.000781 | best=0.000781@56 | patience=0/30 | time=1.98s *
[2026-04-30 19:46:21] epoch   57/300 | train=0.000812 | val=0.000795 | best=0.000781@56 | patience=1/30 | time=2.04s
[2026-04-30 19:46:23] epoch   58/300 | train=0.000821 | val=0.000936 | best=0.000781@56 | patience=2/30 | time=2.08s
[2026-04-30 19:46:25] epoch   59/300 | train=0.000819 | val=0.000826 | best=0.000781@56 | patience=3/30 | time=2.04s
[2026-04-30 19:46:27] epoch   60/300 | train=0.000807 | val=0.000813 | best=0.000781@56 | patience=4/30 | time=2.05s
[2026-04-30 19:46:29] epoch   61/300 | train=0.000827 | val=0.000897 | best=0.000781@56 | patience=5/30 | time=2.03s
[2026-04-30 19:46:31] epoch   62/300 | train=0.000801 | val=0.000790 | best=0.000781@56 | patience=6/30 | time=2.04s
[2026-04-30 19:46:33] epoch   63/300 | train=0.000826 | val=0.000844 | best=0.000781@56 | patience=7/30 | time=2.03s
[2026-04-30 19:46:35] epoch   64/300 | train=0.000808 | val=0.000831 | best=0.000781@56 | patience=8/30 | time=2.08s
[2026-04-30 19:46:37] epoch   65/300 | train=0.000800 | val=0.000801 | best=0.000781@56 | patience=9/30 | time=2.03s
[2026-04-30 19:46:42] epoch   66/300 | train=0.000798 | val=0.000762 | best=0.000762@66 | patience=0/30 | time=2.02s *
[2026-04-30 19:46:44] epoch   67/300 | train=0.000798 | val=0.000826 | best=0.000762@66 | patience=1/30 | time=1.98s
[2026-04-30 19:46:46] epoch   68/300 | train=0.000839 | val=0.000795 | best=0.000762@66 | patience=2/30 | time=1.99s
[2026-04-30 19:46:48] epoch   69/300 | train=0.000797 | val=0.000795 | best=0.000762@66 | patience=3/30 | time=1.97s
[2026-04-30 19:46:50] epoch   70/300 | train=0.000827 | val=0.000791 | best=0.000762@66 | patience=4/30 | time=1.97s
[2026-04-30 19:46:52] epoch   71/300 | train=0.000769 | val=0.000833 | best=0.000762@66 | patience=5/30 | time=2.01s
[2026-04-30 19:46:54] epoch   72/300 | train=0.000794 | val=0.000938 | best=0.000762@66 | patience=6/30 | time=1.97s
[2026-04-30 19:46:56] epoch   73/300 | train=0.000785 | val=0.001024 | best=0.000762@66 | patience=7/30 | time=1.97s
[2026-04-30 19:46:58] epoch   74/300 | train=0.000779 | val=0.000762 | best=0.000762@66 | patience=8/30 | time=1.98s
[2026-04-30 19:47:00] epoch   75/300 | train=0.000768 | val=0.000808 | best=0.000762@66 | patience=9/30 | time=1.97s
[2026-04-30 19:47:02] epoch   76/300 | train=0.000760 | val=0.000817 | best=0.000762@66 | patience=10/30 | time=1.97s
[2026-04-30 19:47:04] epoch   77/300 | train=0.000782 | val=0.000773 | best=0.000762@66 | patience=11/30 | time=1.99s
[2026-04-30 19:47:06] epoch   78/300 | train=0.000771 | val=0.000802 | best=0.000762@66 | patience=12/30 | time=1.97s
[2026-04-30 19:47:08] epoch   79/300 | train=0.000754 | val=0.000825 | best=0.000762@66 | patience=13/30 | time=1.97s
[2026-04-30 19:47:10] epoch   80/300 | train=0.000748 | val=0.000762 | best=0.000762@66 | patience=14/30 | time=2.02s
[2026-04-30 19:47:12] epoch   81/300 | train=0.000743 | val=0.000945 | best=0.000762@66 | patience=15/30 | time=1.97s
[2026-04-30 19:47:16] epoch   82/300 | train=0.000826 | val=0.000739 | best=0.000739@82 | patience=0/30 | time=1.97s *
[2026-04-30 19:47:18] epoch   83/300 | train=0.000737 | val=0.000923 | best=0.000739@82 | patience=1/30 | time=1.98s
[2026-04-30 19:47:20] epoch   84/300 | train=0.000747 | val=0.000852 | best=0.000739@82 | patience=2/30 | time=1.97s
[2026-04-30 19:47:22] epoch   85/300 | train=0.000772 | val=0.001008 | best=0.000739@82 | patience=3/30 | time=2.02s
[2026-04-30 19:47:24] epoch   86/300 | train=0.000755 | val=0.000840 | best=0.000739@82 | patience=4/30 | time=2.03s
[2026-04-30 19:47:26] epoch   87/300 | train=0.000778 | val=0.000865 | best=0.000739@82 | patience=5/30 | time=2.03s
[2026-04-30 19:47:28] epoch   88/300 | train=0.000764 | val=0.000784 | best=0.000739@82 | patience=6/30 | time=2.06s
[2026-04-30 19:47:30] epoch   89/300 | train=0.000712 | val=0.000743 | best=0.000739@82 | patience=7/30 | time=1.97s
[2026-04-30 19:47:32] epoch   90/300 | train=0.000711 | val=0.000818 | best=0.000739@82 | patience=8/30 | time=1.97s
[2026-04-30 19:47:37] epoch   91/300 | train=0.000716 | val=0.000716 | best=0.000716@91 | patience=0/30 | time=1.97s *
[2026-04-30 19:47:39] epoch   92/300 | train=0.000687 | val=0.000716 | best=0.000716@91 | patience=1/30 | time=1.97s
[2026-04-30 19:47:43] epoch   93/300 | train=0.000676 | val=0.000698 | best=0.000698@93 | patience=0/30 | time=1.97s *
[2026-04-30 19:47:45] epoch   94/300 | train=0.000706 | val=0.000701 | best=0.000698@93 | patience=1/30 | time=1.97s
[2026-04-30 19:47:47] epoch   95/300 | train=0.000713 | val=0.000872 | best=0.000698@93 | patience=2/30 | time=1.97s
[2026-04-30 19:47:49] epoch   96/300 | train=0.000754 | val=0.000908 | best=0.000698@93 | patience=3/30 | time=1.97s
[2026-04-30 19:47:54] epoch   97/300 | train=0.000735 | val=0.000675 | best=0.000675@97 | patience=0/30 | time=2.02s *
[2026-04-30 19:47:56] epoch   98/300 | train=0.000704 | val=0.000683 | best=0.000675@97 | patience=1/30 | time=1.97s
[2026-04-30 19:48:00] epoch   99/300 | train=0.000674 | val=0.000656 | best=0.000656@99 | patience=0/30 | time=1.98s *
[2026-04-30 19:48:02] epoch  100/300 | train=0.000660 | val=0.000663 | best=0.000656@99 | patience=1/30 | time=2.03s
[2026-04-30 19:48:04] epoch  101/300 | train=0.000657 | val=0.000790 | best=0.000656@99 | patience=2/30 | time=2.02s
[2026-04-30 19:48:09] epoch  102/300 | train=0.000667 | val=0.000651 | best=0.000651@102 | patience=0/30 | time=1.97s *
[2026-04-30 19:48:11] epoch  103/300 | train=0.000647 | val=0.000722 | best=0.000651@102 | patience=1/30 | time=2.01s
[2026-04-30 19:48:13] epoch  104/300 | train=0.000649 | val=0.000776 | best=0.000651@102 | patience=2/30 | time=1.97s
[2026-04-30 19:48:15] epoch  105/300 | train=0.000711 | val=0.000692 | best=0.000651@102 | patience=3/30 | time=1.97s
[2026-04-30 19:48:17] epoch  106/300 | train=0.000666 | val=0.000731 | best=0.000651@102 | patience=4/30 | time=1.97s
