epoch,train_loss,val_loss,lr,epoch_time_sec,best_epoch,best_val_loss
1,0.005564316663467983,0.0047427118755877015,0.0013554574280660913,80.67075037956238,1,0.0047427118755877015
2,0.0037582521055956625,0.004607357922941447,0.0013554574280660913,3.1846413612365723,2,0.004607357922941447
3,0.0035112042604349657,0.0034290206152945758,0.0013554574280660913,3.3708999156951904,3,0.0034290206152945758
4,0.0033963174827479426,0.0034178730566054583,0.0013554574280660913,3.171347141265869,4,0.0034178730566054583
5,0.0032962762410146213,0.003423143643885851,0.0013554574280660913,3.4069161415100098,4,0.0034178730566054583
6,0.0032453210669675446,0.0037770702503621576,0.0013554574280660913,3.18998646736145,4,0.0034178730566054583
7,0.0033091234347661777,0.003565866453573108,0.0013554574280660913,3.1441752910614014,4,0.0034178730566054583
8,0.0032796956691632973,0.003351183980703354,0.0013554574280660913,3.1441473960876465,8,0.003351183980703354
9,0.0031602520088038284,0.0031694966834038495,0.0013554574280660913,3.265876293182373,9,0.0031694966834038495
10,0.0031142251003647113,0.0031818447168916464,0.0013554574280660913,3.1827609539031982,9,0.0031694966834038495
11,0.0031047437683139976,0.003130756225436926,0.0013554574280660913,3.468615770339966,11,0.003130756225436926
12,0.0030709081406800533,0.0030697761569172142,0.0013554574280660913,3.170715570449829,12,0.0030697761569172142
13,0.0030506505899213854,0.0030997476540505888,0.0013554574280660913,3.260802984237671,12,0.0030697761569172142
14,0.0029913759003509445,0.003259168844670057,0.0013554574280660913,3.1710591316223145,12,0.0030697761569172142
15,0.002914898317446545,0.003771190717816353,0.0013554574280660913,3.1470232009887695,12,0.0030697761569172142
16,0.0028662644584670953,0.0029077617451548575,0.0013554574280660913,3.1797025203704834,16,0.0029077617451548575
17,0.0027770209751785875,0.0028013945557177067,0.0013554574280660913,3.188136577606201,17,0.0028013945557177067
18,0.0027225776781893006,0.0032029137481004,0.0013554574280660913,3.3820858001708984,17,0.0028013945557177067
19,0.002662137153344306,0.002733693411573768,0.0013554574280660913,3.2812016010284424,19,0.002733693411573768
20,0.0025685273479783798,0.0027989842463284733,0.0013554574280660913,3.178609609603882,19,0.002733693411573768
21,0.00250071144231964,0.002509525464847684,0.0013554574280660913,3.4465928077697754,21,0.002509525464847684
22,0.002402539452708164,0.0027041765861213207,0.0013554574280660913,3.189849376678467,21,0.002509525464847684
23,0.0023159376955707235,0.005665696598589421,0.0013554574280660913,3.1462864875793457,21,0.002509525464847684
24,0.00247839616464549,0.0024357885122299194,0.0013554574280660913,3.370830774307251,24,0.0024357885122299194
25,0.002211860920253553,0.002231045300140977,0.0013554574280660913,3.1718578338623047,25,0.002231045300140977
26,0.002101104847127133,0.0022965078242123127,0.0013554574280660913,3.457763671875,25,0.002231045300140977
27,0.002059525614759144,0.0021035667741671205,0.0013554574280660913,3.1886651515960693,27,0.0021035667741671205
28,0.001963815543480692,0.0022048027720302345,0.0013554574280660913,3.420900344848633,27,0.0021035667741671205
29,0.0019607874919554615,0.0020829620771110058,0.0013554574280660913,3.145819902420044,29,0.0020829620771110058
30,0.0018869789137951308,0.002040639612823725,0.0013554574280660913,3.148425340652466,30,0.002040639612823725
31,0.0018316965261242065,0.0020004807040095328,0.0013554574280660913,3.4002842903137207,31,0.0020004807040095328
32,0.0018012395084750453,0.002015895745716989,0.0013554574280660913,3.1486151218414307,31,0.0020004807040095328
33,0.0017655464705115913,0.0019480393268167973,0.0013554574280660913,3.166990041732788,33,0.0019480393268167973
34,0.0016967709823782423,0.0019459123490378261,0.0013554574280660913,3.2746634483337402,34,0.0019459123490378261
35,0.001682084848345812,0.0019333103206008672,0.0013554574280660913,3.1792080402374268,35,0.0019333103206008672
36,0.0016447600471294404,0.001922174240462482,0.0013554574280660913,3.189335823059082,36,0.001922174240462482
37,0.0015948793278114453,0.001983917807228863,0.0013554574280660913,3.3814423084259033,36,0.001922174240462482
38,0.0015844499138944945,0.0024228702299296857,0.0013554574280660913,3.286614418029785,36,0.001922174240462482
39,0.0015845799926988305,0.0019054743926972151,0.0013554574280660913,3.171959638595581,39,0.0019054743926972151
40,0.0014913764938975264,0.001844908343628049,0.0013554574280660913,3.4096386432647705,40,0.001844908343628049
41,0.0014829786131261664,0.002019148226827383,0.0013554574280660913,3.171100378036499,40,0.001844908343628049
42,0.001476653180810058,0.0021177173592150213,0.0013554574280660913,3.424114942550659,40,0.001844908343628049
43,0.00143620952153759,0.0017852052813395857,0.0013554574280660913,3.2696142196655273,43,0.0017852052813395857
44,0.0013871702524882398,0.0018545116996392607,0.0013554574280660913,3.1492815017700195,43,0.0017852052813395857
