epoch,train_loss,val_loss,lr,epoch_time_sec,best_epoch,best_val_loss
1,0.0026894567854872744,0.0014732120092958213,0.00022215300717804413,53.94110870361328,1,0.0014732120092958213
2,0.0014571962153172725,0.001390928286127746,0.00022215300717804413,11.282654762268066,2,0.001390928286127746
3,0.0014350526396009731,0.0014284555101767183,0.00022215300717804413,11.260095357894897,2,0.001390928286127746
4,0.001437313861788929,0.0013995272805914284,0.00022215300717804413,11.458899736404419,2,0.001390928286127746
5,0.0014296744923027352,0.001384906144812703,0.00022215300717804413,11.32680058479309,5,0.001384906144812703
6,0.0014239569849894482,0.0014301946852356196,0.00022215300717804413,11.245577812194824,5,0.001384906144812703
7,0.0014267052508312745,0.0014042155351489782,0.00022215300717804413,11.399816036224365,5,0.001384906144812703
8,0.001416323578483077,0.001368336984887719,0.00022215300717804413,11.257919073104858,8,0.001368336984887719
9,0.0014063459895215825,0.0013619873207062483,0.00022215300717804413,11.449590682983398,9,0.0013619873207062483
10,0.0013869098659186853,0.0013467532116919756,0.00022215300717804413,11.49877667427063,10,0.0013467532116919756
